Targeted.Region.ID	Exon.Number	Gene.Sym	Chr	OriStCoordinate	OriEndCoordinate	Mean.of.LogRatio	Adjusted.Mean.of.LogRatio	SD.of.LogRatio	Median.of.LogRatio	number.bases	P.Value	Adjusted.P.Value	gain.loss	tumour.rd	normal.rd	tumour.rd.ori	normal.rd.ori	MinLogRatio	MaxLogRatio	BinNumber
7338	0	unknown	chr5	179046218	179046458	-0.117	-0.0924818288162253	0.268	-0.093	240	0.845833368524153	0.999890601729745	loss	105.023	112.894	109.942	106.854	-0.805	0.479	3
7339	0	unknown	chr5	179047843	179048083	-0.213	-0.370480913835501	0.151	-0.219	240	0.434079104683107	0.999890601729745	loss	136.103	158.023	142.633	149.758	-0.608	0.195	3
7340	0	unknown	chr5	179048199	179048439	0.421	0.230193649969957	0.32	0.485	240	0.626946541730851	0.999890601729745	gain	178.398	132.331	187.121	125.333	-0.189	0.923	3
7341	0	unknown	chr5	179050025	179050205	-0.156	0.3871660841589	0.61	-0.115	180	0.498319279016092	0.999890601729745	gain	46.498	46.214	48.383	43.461	-1.935	0.647	2
7342	0	unknown	chr5	179225071	179225551	-0.031	1.13889978186151	0.795	0.313	468	NA	NA	gain	16.426	16.583	16.752	15.291	-1.488	1.058	1
7343	0	unknown	chr5	179442046	179442346	0.691	0.675799997529958	0.286	0.73	300	0.153614809817159	0.999890601729745	gain	144.393	88.263	151.353	83.437	-0.1	1.298	3
7344	0	unknown	chr6	18571800	18572040	0.49	0.257853947266025	0.249	0.502	240	0.586145037599988	0.999890601729745	gain	194.924	137.709	204.504	130.446	-0.019	0.899	3
7345	0	unknown	chr6	18572086	18572326	0.089	0.0272183799217327	0.289	0.102	240	0.954171857400099	0.999890601729745	gain	131.46	119.757	137.75	113.379	-0.699	0.641	3
7346	0	unknown	chr6	30551851	30552451	-0.538	-0.150448125202914	0.447	-0.456	600	0.769343642758747	0.999890601729745	loss	50.466	69.345	52.557	65.452	-2.003	0.306	2
7347	0	unknown	chr6	31924366	31924966	-0.214	-0.254384515443782	0.454	-0.145	600	0.591194745344015	0.999890601729745	loss	118.892	123.622	124.53	117.053	-1.18	0.716	3
7348	0	unknown	chr6	33175366	33175966	-0.26	0.365379006471485	0.567	-0.381	600	0.55495186478102	0.999890601729745	gain	37.102	43.864	38.5	41.227	-1.409	1.325	2
7349	0	unknown	chr6	33967647	33968067	-0.074	0.0252589291498689	0.227	-0.055	420	0.958322521268129	0.999890601729745	gain	94.878	97.788	99.271	92.493	-0.832	0.367	3
7350	0	unknown	chr6	35441552	35442152	-0.533	-0.0698991718883329	0.52	-0.403	600	0.894253411914392	0.999890601729745	loss	42.322	63.465	43.99	59.862	-1.797	0.489	2
7351	0	unknown	chr6	35442343	35442943	-0.964	-0.0538086972370191	0.685	-0.91	595	0.945157864638837	0.999890601729745	loss	19.605	31.034	20.096	29.029	-2.684	0.182	1
7352	0	unknown	chr6	35443068	35443532	-0.634	0.0361736447088491	0.335	-0.591	464	0.955247780313723	0.999890601729745	gain	30.226	44.979	31.267	42.287	-1.595	0.084	2
7353	0	unknown	chr6	35443661	35443901	-0.264	0.231037216662182	0.227	-0.273	240	0.671152156890709	0.999890601729745	gain	45.488	54.876	47.321	51.696	-0.778	0.197	2
7354	0	unknown	chr6	35444024	35444264	-0.679	0.532620352434439	1.376	-0.475	193	NA	NA	gain	14.495	16.321	14.72	15.041	-3.488	1.066	1
7355	0	unknown	chr6	35444997	35445237	-0.785	-0.322249015374048	0.634	-0.666	240	0.53984972778214	0.999890601729745	loss	43.337	62.511	45.058	58.954	-2.192	0.03	2
7356	0	unknown	chr6	35445955	35446398	-1.164	-0.264123008931181	0.575	-1.165	443	0.733686832407034	0.999890601729745	loss	15.992	35.515	16.296	33.289	-2.611	0.257	1
7357	0	unknown	chr6	35446966	35447206	-0.723	-0.505620833966259	0.639	-0.547	240	0.307547657341682	0.999890601729745	loss	64.883	93.707	67.721	88.612	-2.683	0.122	3
7358	0	unknown	chr6	35448039	35448159	0.191	0.875644222669194	0.486	0.406	120	0.179866199003826	0.999890601729745	gain	40.089	33.344	41.642	31.225	-0.956	0.728	2
7359	0	unknown	chr6	35452248	35452488	-0.346	-0.00589992132398531	0.741	-0.003	240	0.990736729617535	0.999890601729745	loss	63.687	65.868	66.463	62.146	-2.505	0.383	2
7360	0	unknown	chr6	35454182	35454542	-1.552	-0.444190669946785	1.023	-1.544	336	NA	NA	loss	11.071	25.494	11.119	23.762	-5.429	0.248	1
7361	0	unknown	chr6	45165158	45165758	1.084	0.961199991523651	0.357	1.001	600	0.0424104197379849	0.999890601729745	gain	184.662	93.127	193.71	88.062	0.384	2.094	3
7362	0	unknown	chr6	52008889	52009489	0.023	0.0408433923723036	0.359	0.072	600	0.931470249221246	0.999890601729745	gain	114.42	105.907	119.827	100.212	-1.621	0.736	3
7363	0	unknown	chr6	52013479	52014079	0.193	0.0301861897269488	0.29	0.145	600	0.949181325307559	0.999890601729745	gain	159.498	137.224	167.242	129.985	-0.596	0.931	3
7364	0	unknown	chr6	72086458	72086938	0.686	0.444235355744249	0.382	0.583	480	0.348267491029498	0.999890601729745	gain	206.03	131.917	216.185	124.94	-0.022	1.715	3
7365	0	unknown	chr6	72113048	72113528	0.644	0.53618911045147	0.248	0.633	480	0.257590068758363	0.999890601729745	gain	164.769	106.243	172.785	100.531	0.1	1.264	3
7366	0	unknown	chr6	98472151	98472751	1.146	0.770755174103038	0.298	1.038	600	0.103659281359873	0.999890601729745	gain	288.88	132.205	303.332	125.213	0.688	1.883	3
7367	0	unknown	chr6	99729003	99729363	0.201	0.0211670027959267	0.237	0.163	360	0.964352933389284	0.999890601729745	gain	161.265	143.896	169.1	136.328	-0.293	0.925	3
7368	0	unknown	chr6	99739517	99739757	-0.337	0.0165659180483481	0.217	-0.353	240	0.974065251329438	0.999890601729745	gain	56.045	70.667	58.425	66.708	-0.831	0.142	2
7369	0	unknown	chr6	99771310	99771550	0.168	0.138011596431756	0.286	0.159	240	0.770748002793467	0.999890601729745	gain	126.544	111.851	132.579	105.862	-0.434	0.694	3
7370	0	unknown	chr6	99781204	99781444	0.035	-0.0301759052982079	0.298	0.143	240	0.949198615800614	0.999890601729745	loss	131.155	121.471	137.429	115.008	-0.657	0.532	3
7371	0	unknown	chr6	99790720	99790960	0.444	0.175535559579679	0.266	0.389	240	0.710917290564282	0.999890601729745	gain	205.936	147.211	216.088	139.479	-0.145	1.05	3
7372	0	unknown	chr6	99796934	99797294	-0.317	0.496922847896727	0.816	-0.069	360	0.494292388397175	0.999890601729745	gain	29.518	29.826	30.522	27.881	-3.177	0.799	2
7373	0	unknown	chr6	99817465	99817705	0.001	0.0934556292425991	0.481	0.066	240	0.84646295760178	0.999890601729745	gain	98.423	96.415	103	91.188	-1.009	0.795	3
7374	0	unknown	chr6	99819262	99819502	-0.194	-0.23057386445011	0.362	-0.166	240	0.626377482570677	0.999890601729745	loss	114.581	126.415	119.996	119.708	-1.157	0.676	3
7375	0	unknown	chr6	99823756	99824116	-0.067	-0.26566906787997	0.241	-0.1	360	0.574844159107028	0.999890601729745	loss	151.964	162.817	159.317	154.317	-0.487	0.474	3
7376	0	unknown	chr6	99825190	99825430	0.551	0.577532210630109	0.458	0.481	240	0.224863570372617	0.999890601729745	gain	128.331	88.864	134.458	84.008	-0.551	1.618	3
7377	0	unknown	chr6	99828020	99828260	0.228	0.339582767466528	0.305	0.148	240	0.48347265127844	0.999890601729745	gain	100.42	88.373	105.1	83.542	-0.322	0.955	3
7378	0	unknown	chr6	99831516	99831756	0.335	0.406416662127498	0.189	0.287	240	0.397626537686123	0.999890601729745	gain	111.804	89.907	117.075	85	-0.038	0.863	3
7379	0	unknown	chr6	99841881	99842121	-0.714	0.0812432449427742	0.473	-0.791	240	0.909699271841877	0.999890601729745	gain	23.705	37.494	24.408	35.171	-1.864	0.546	2
7380	0	unknown	chr6	99848393	99848693	0.47	0.238861889838095	0.312	0.41	300	0.61402869580837	0.999890601729745	gain	193.06	139.021	202.543	131.693	-0.055	1.101	3
7381	0	unknown	chr6	99848869	99849229	0.102	-0.192728846061139	0.267	0.17	360	0.684062197983419	0.999890601729745	loss	192.467	176.299	201.919	167.133	-0.503	0.519	3
7382	0	unknown	chr6	99849280	99849520	0.471	0.312006490853148	0.34	0.456	240	0.510044702919074	0.999890601729745	gain	171.596	123.264	179.967	116.713	-0.381	1.003	3
7383	0	unknown	chr6	99850380	99850620	0.274	0.0961629732884424	0.32	0.324	240	0.839105521165592	0.999890601729745	gain	169.124	135.035	177.367	127.904	-0.563	0.867	3
7384	0	unknown	chr6	99851610	99851850	-0.299	-0.427115997728124	0.301	-0.388	240	0.367158121054603	0.999890601729745	loss	125.879	154.354	131.879	146.271	-0.79	0.382	3
7385	0	unknown	chr6	99852407	99852647	0.059	0.113818343689223	0.249	0.05	240	0.812086793840634	0.999890601729745	gain	106.817	100.487	111.829	95.058	-0.427	0.624	3
7386	0	unknown	chr6	99853854	99854094	0.709	0.495196059871266	0.159	0.738	240	0.295767401253358	0.999890601729745	gain	199.523	123.207	209.342	116.658	0.37	1.049	3
7387	0	unknown	chr6	99855931	99856171	0.572	0.383445816898928	0.141	0.571	240	0.418167505454927	0.999890601729745	gain	185.964	123.614	195.079	117.046	0.239	0.928	3
7388	0	unknown	chr6	99857013	99857253	0.094	0.124459511959289	0.331	0.167	240	0.793836457087933	0.999890601729745	gain	113.068	102.726	118.404	97.188	-0.661	0.663	3
7389	0	unknown	chr6	99858607	99858847	0.242	0.244624710800356	0.198	0.219	240	0.605506133338953	0.999890601729745	gain	121.85	104.072	127.642	98.467	-0.215	0.779	3
7390	0	unknown	chr6	99860400	99860640	0.572	0.422900152914166	0.303	0.709	240	0.371906385643105	0.999890601729745	gain	173.644	116.448	182.121	110.233	-0.016	1.174	3
7391	0	unknown	chr6	99862370	99862610	0.361	0.500893888060092	0.396	0.372	240	0.30422966389994	0.999890601729745	gain	102.369	77.819	107.15	73.508	-0.544	1.089	3
7392	0	unknown	chr6	99883536	99883776	0.134	0.131121480507145	0.316	0.211	240	0.781896148151223	0.999890601729745	gain	118.82	109.16	124.454	103.304	-0.55	0.634	3
7393	0	unknown	chr6	99885077	99885317	0.485	0.476915744053141	0.375	0.501	240	0.313955819570023	0.999890601729745	gain	135.33	94.614	141.821	89.475	-0.421	1.091	3
7394	0	unknown	chr6	99887640	99887820	0.461	0.334988297258053	0.335	0.43	180	0.479385225268619	0.999890601729745	gain	160.372	118.891	168.161	112.556	-0.251	1.291	3
7395	0	unknown	chr6	99891357	99891537	0.5	0.578196783278979	0.366	0.552	180	0.229502100700387	0.999890601729745	gain	118.568	80.902	124.189	76.439	-0.458	1.179	3
7396	0	unknown	chr6	99893705	99894365	0.328	0.190218263206483	0.297	0.378	660	0.687959757994423	0.999890601729745	gain	159.682	125.05	167.435	118.411	-0.607	0.955	3
7397	0	unknown	chr6	99912430	99912670	0.646	0.554564642329175	0.493	0.561	240	0.241637572480881	0.999890601729745	gain	157.236	106.561	164.863	100.833	-0.117	1.576	3
7398	0	unknown	chr6	99912863	99913103	0.718	0.750216931037481	0.477	0.456	240	0.115335409875994	0.999890601729745	gain	132.363	82.807	138.7	78.25	0.086	1.7	3
7399	0	unknown	chr6	99914472	99914712	0.321	0.102095207076739	0.313	0.243	240	0.82932837664942	0.999890601729745	gain	181.986	143.468	190.896	135.921	-0.263	0.998	3
7400	0	unknown	chr6	99916392	99916572	0.118	0.0254085677462951	0.278	0.161	180	0.957216048831206	0.999890601729745	gain	137.275	127.025	143.867	120.289	-0.455	0.599	3
7401	0	unknown	chr6	99923941	99924181	0.207	0.326265669389314	0.219	0.25	240	0.501488339728195	0.999890601729745	gain	101.117	85.301	105.833	80.621	-0.684	0.525	3
7402	0	unknown	chr6	99930573	99930813	-0.169	-0.0359149718201199	0.284	-0.167	240	0.9411910220319	0.999890601729745	loss	86.218	96.003	90.162	90.796	-0.964	0.467	3
7403	0	unknown	chr6	99936002	99936242	0.466	0.426532071432721	0.37	0.383	240	0.36781352817053	0.999890601729745	gain	142.98	99.168	149.867	93.804	-0.395	1.064	3
7404	0	unknown	chr6	99936505	99936745	0.545	0.603035372060072	0.353	0.505	240	0.208138410873232	0.999890601729745	gain	122.595	83.613	128.425	79.017	-0.034	1.488	3
7405	0	unknown	chr6	99951570	99951810	0.429	0.566275850117557	0.229	0.467	240	0.245171907325416	0.999890601729745	gain	105.597	75.37	110.546	71.179	-0.327	0.81	3
7406	0	unknown	chr6	99955234	99955474	0.139	0.179200341393459	0.457	0.081	240	0.707302376983303	0.999890601729745	gain	109.855	102.503	115.025	96.975	-0.585	1.091	3
7407	0	unknown	chr6	99956451	99956691	0.255	0.288764513869995	0.577	0.146	240	0.544584093968159	0.999890601729745	gain	116.261	98.361	121.763	93.037	-0.547	1.247	3
7408	0	unknown	chr6	99957985	99958165	0.685	0.617218419566633	0.355	0.677	180	0.19250983878472	0.999890601729745	gain	153.48	100.233	160.911	94.817	0.21	1.59	3
7409	0	unknown	chr6	99991337	99991577	0.177	0.00253835613744741	0.222	0.251	240	0.99572378570933	0.999890601729745	gain	162.002	140.47	169.875	133.071	-0.419	0.533	3
7410	0	unknown	chr6	99992926	99993166	0.813	0.756071654913376	0.297	0.896	240	0.110407585736642	0.999890601729745	gain	159.966	89.25	167.733	84.375	-0.497	1.231	3
7411	0	unknown	chr6	99994189	99994429	0.03	-0.0637957264722411	0.381	0.127	240	0.892850810629358	0.999890601729745	loss	133.532	131.293	139.929	124.346	-0.754	0.654	3
7412	0	unknown	chr6	99997296	99997536	0.007	-0.109210342995504	0.255	0.064	240	0.817636544325532	0.999890601729745	loss	137.759	137.03	144.375	129.8	-0.494	0.457	3
7413	0	unknown	chr6	99998018	99998258	0.483	0.397025335035648	0.144	0.511	240	0.401875590283355	0.999890601729745	gain	153.093	108.341	160.504	102.525	0.071	0.753	3
7414	0	unknown	chr6	99998765	99999005	0.449	1.23111797011196	0.402	0.404	240	0.0824003072549646	0.999890601729745	gain	36.389	26.148	37.75	24.383	-0.279	1.904	2
7415	0	unknown	chr6	99999662	99999782	1.374	1.84741671054638	0.462	1.518	120	0.000512629813583576	0.999890601729745	gain	76.533	27.471	79.975	25.642	0.172	1.957	2
7416	0	unknown	chr6	100006277	100006517	0.822	0.713674289118497	0.362	0.848	240	0.131850042075035	0.999890601729745	gain	170.352	100.89	178.658	95.442	0.014	1.508	3
7417	0	unknown	chr6	100009156	100009634	0.432	0.328546726848002	0.184	0.438	478	0.48787600282381	0.999890601729745	gain	154.036	115.037	161.496	108.891	0.029	0.875	3
7418	0	unknown	chr6	100010650	100010890	0.507	0.522158250986284	0.278	0.552	240	0.271315601813647	0.999890601729745	gain	129.622	91.682	135.817	86.688	-0.24	0.986	3
7419	0	unknown	chr6	100016266	100016506	-0.692	-0.0428817616496249	0.444	-0.63	240	0.945949211684042	0.999890601729745	loss	29.501	48.359	30.504	45.5	-1.724	0.203	2
7420	0	unknown	chr6	100054861	100055101	-0.646	0.489119675026233	0.273	-0.628	176	NA	NA	gain	13.772	21.184	13.96	19.665	-1.357	-0.066	1
7421	0	unknown	chr6	100056561	100056801	-0.262	0.305432421402711	0.257	-0.192	240	0.602020966907008	0.999890601729745	gain	40.723	48.355	42.308	45.496	-0.966	0.358	2
7422	0	unknown	chr6	100057002	100057242	-0.511	-0.0733513137282692	0.399	-0.529	240	0.887441936246479	0.999890601729745	loss	45.734	64.584	47.579	60.925	-1.282	0.295	2
7423	0	unknown	chr6	100060903	100061503	-1.431	-0.265003691548464	1.077	-1.609	252	NA	NA	loss	10.758	22.464	10.79	20.881	-3.257	0.728	1
7424	0	unknown	chr6	100061658	100062138	-0.894	0.209839008250648	0.41	-0.878	295	NA	NA	gain	13.314	23.491	13.478	21.858	-1.847	-0.141	1
7425	0	unknown	chr6	100062241	100062661	-0.28	0.57149934868058	0.507	-0.222	420	0.445196300533058	0.999890601729745	gain	25.832	29.949	26.645	27.998	-1.621	0.612	1
7426	0	unknown	chr6	100368792	100369152	0.135	-0.110481277153005	0.348	0.113	360	0.815552286335863	0.999890601729745	loss	177.393	162.63	186.064	154.139	-0.587	0.668	3
7427	0	unknown	chr6	100382209	100382389	1.063	0.827308437303504	0.306	1.006	180	0.0806767869486182	0.999890601729745	gain	222.966	111.616	234	105.639	0.515	1.656	3
7428	0	unknown	chr6	100390801	100391041	0.146	0.0853838910371701	0.219	0.112	240	0.856933630625322	0.999890601729745	gain	132.985	117.75	139.354	111.471	-0.214	0.587	3
7429	0	unknown	chr6	100395621	100395861	0.479	0.504189704605219	0.323	0.497	240	0.28920189066178	0.999890601729745	gain	128.339	89.337	134.467	84.458	-0.417	1.117	3
7430	0	unknown	chr6	100403811	100404051	0.35	0.185191238659007	0.22	0.336	240	0.695788848933331	0.999890601729745	gain	167.524	130.175	175.683	123.283	-0.032	0.722	3
7431	0	unknown	chr6	100838181	100839021	0.518	0.280381574192295	0.252	0.489	840	0.553853612857949	0.999890601729745	gain	196.562	139.084	206.227	131.754	-0.082	1.138	3
7432	0	unknown	chr6	100841323	100841803	0.079	0.329329366581468	0.55	0.135	480	0.509198363091229	0.999890601729745	gain	78.026	72.183	81.546	68.15	-0.989	1.221	3
7433	0	unknown	chr6	100868629	100868869	0.604	0.809371890666229	0.438	0.509	240	0.10153339017312	0.999890601729745	gain	99.853	61.906	104.504	58.379	-0.327	1.461	3
7434	0	unknown	chr6	100895096	100895336	-0.121	0.310153677727374	0.426	-0.022	240	0.548999510507883	0.999890601729745	gain	55.13	56.375	57.462	53.121	-1.616	0.517	2
7435	0	unknown	chr6	100895954	100896194	-0.683	0.172779229724723	1.057	-0.412	237	0.818048192834653	0.999890601729745	gain	23.951	31.438	24.667	29.414	-2.936	1.149	1
7436	0	unknown	chr6	100896333	100896573	-0.644	-0.172930307273376	0.495	-0.583	240	0.744408691298343	0.999890601729745	loss	40.941	63.466	42.538	59.862	-2.001	0.714	2
7437	0	unknown	chr6	100897160	100897640	-0.139	0.182400877241585	0.52	0.038	480	0.718622067551924	0.999890601729745	gain	65.705	67.904	68.585	64.081	-1.815	0.583	2
7438	0	unknown	chr6	100898071	100898311	0.352	0.686022251735541	0.471	0.341	240	0.176489685951429	0.999890601729745	gain	75.733	55.126	79.133	51.933	-1.12	1.158	2
7439	0	unknown	chr6	100901558	100901798	-0.574	0.432837832825767	0.884	-0.439	240	0.605346509999707	0.999890601729745	gain	18.334	24.85	18.758	23.15	-2.941	1.021	1
7440	0	unknown	chr6	100911136	100911376	0.431	0.158230591646087	0.309	0.427	240	0.738314026303892	0.999890601729745	gain	209.165	146.496	219.483	138.8	-0.196	0.92	3
7441	0	unknown	chr6	100957214	100957454	0.326	0.25972244926092	0.252	0.282	240	0.583433774922268	0.999890601729745	gain	138.876	114.209	145.55	108.104	-0.104	0.861	3
7442	0	unknown	chr6	100957774	100958014	0.96	0.759900162534273	0.332	0.988	240	0.108615488574293	0.999890601729745	gain	212.837	102.687	223.346	97.15	0.218	1.482	3
7443	0	unknown	chr6	100960568	100960808	0.517	0.209878076726001	0.326	0.563	240	0.657668130326229	0.999890601729745	gain	221.568	154.806	232.529	146.7	-0.154	1.121	3
7444	0	unknown	chr6	100964008	100964248	0.23	0.212204901343724	0.173	0.23	240	0.65411871076124	0.999890601729745	gain	126.259	107.394	132.279	101.625	-0.168	0.561	3
7445	0	unknown	chr6	100965821	100966061	0.623	0.582878298231475	0.196	0.651	240	0.218440804067711	0.999890601729745	gain	147.361	95.048	154.475	89.888	0.054	0.983	3
7446	0	unknown	chr6	100988030	100988270	0.056	-0.144238306286046	0.119	0.07	240	0.760713748878652	0.999890601729745	loss	162.521	153.075	170.421	145.054	-0.206	0.309	3
7447	0	unknown	chr6	101037456	101037696	1.009	1.02525066199226	0.423	0.993	240	0.0308193641312426	0.999890601729745	gain	148.771	72.135	155.958	68.104	0.034	1.872	3
7448	0	unknown	chr6	101037758	101037998	0.53	0.367180053933194	0.23	0.529	240	0.438185378059455	0.999890601729745	gain	173.838	122.887	182.325	116.354	0.07	1.272	3
7449	0	unknown	chr6	101049627	101049867	0.698	0.633001889369032	0.178	0.69	240	0.181380907960797	0.999890601729745	gain	155.755	96.797	163.304	91.55	0.302	1.109	3
7450	0	unknown	chr6	101053389	101053629	1.093	1.11674724246663	0.246	1.102	240	0.0188600373100527	0.999890601729745	gain	147.983	70.211	155.129	66.275	0.301	1.64	3
7451	0	unknown	chr6	101054555	101055014	0.694	0.490336970888726	0.314	0.683	459	0.300531779827122	0.999890601729745	gain	195.899	121.483	205.529	115.02	-0.088	1.324	3
7452	0	unknown	chr6	101073018	101073258	0.271	0.101979943787471	0.291	0.375	240	0.829518100141373	0.999890601729745	gain	162.83	136.942	170.746	129.717	-0.266	0.784	3
7453	0	unknown	chr6	101075405	101075645	0.612	0.43861875734368	0.215	0.65	240	0.35439596475576	0.999890601729745	gain	181.804	120.13	190.704	113.733	0.067	1.038	3
7454	0	unknown	chr6	101075669	101075909	0.828	0.644089943076967	0.489	0.629	240	0.173853179179751	0.999890601729745	gain	192.005	115.213	201.433	109.058	0.114	1.844	3
7455	0	unknown	chr6	101076853	101077093	0.568	0.704943941534476	0.631	0.609	240	0.147940672749189	0.999890601729745	gain	112.367	68.699	117.667	64.838	-0.722	1.583	3
7456	0	unknown	chr6	101078925	101079165	0.662	0.586250623768341	0.306	0.653	240	0.215788364812462	0.999890601729745	gain	156.163	100.903	163.733	95.454	0.103	2.013	3
7457	0	unknown	chr6	101086466	101086706	0.506	0.300429745438695	0.303	0.466	240	0.525868720349091	0.999890601729745	gain	188.416	129.965	197.658	123.083	-0.24	1.131	3
7458	0	unknown	chr6	101090420	101090660	0.216	0.0700589404635703	0.213	0.243	240	0.882404401403717	0.999890601729745	gain	155.83	132.756	163.383	125.737	-0.243	0.615	3
7459	0	unknown	chr6	101091835	101092075	0.222	0.190105331307504	0.178	0.27	240	0.688135275290497	0.999890601729745	gain	129.301	109.844	135.479	103.954	-0.224	0.638	3
7460	0	unknown	chr6	101094447	101094687	0.196	0.190324869757191	0.326	0.224	240	0.68779408689451	0.999890601729745	gain	121.319	107.714	127.083	101.929	-0.394	0.883	3
7461	0	unknown	chr6	101095093	101095333	0.51	0.331614523077868	0.312	0.372	240	0.483822184263113	0.999890601729745	gain	178.326	126.108	187.046	119.417	0.003	1.236	3
